id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
63200303,2020-10-17,2020-10-17 22:30:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/101387557/medium.jpeg,,14.9477381025,-88.047624828,Santa Bárbara,Honduras,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
199251367,2024-01-30,2024-01-30 19:00:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/351357445/medium.jpeg,,10.4536012283,-84.6424185559,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
54760918,2006-07-28,2006-07-28 12:58:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/87153650/medium.jpeg,,10.5420607049,-83.5128785842,Limón,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
196780340,2024-01-12,2024-01-12 13:00:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/346410685/medium.jpeg,,10.4961459866,-84.6877183733,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
253841246,2024-11-22,2024-11-22 19:12:45 UTC,research,https://static.inaturalist.org/photos/454644974/medium.jpeg,,9.3299398715,-79.8882601038,Colón,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
334232388,2026-01-10,2026-01-10 15:50:31 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/606916798/medium.jpg,,10.73017,-85.0561916667,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
345191098,2026-02-09,2026-02-09 15:03:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/629043074/medium.jpg,,9.22868,-82.122215,Bocas del Toro,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
104439044,2019-12-17,2019-12-17 10:45:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/174996515/medium.jpg,,9.9248179,-83.1912054,Limón,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
105790524,2022-01-21,2022-01-21 08:11:00 UTC,research,https://static.inaturalist.org/photos/177582293/medium.jpg,,9.7864483333,-83.6912183333,Cartago,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
148189061,2023-01-28,2023-01-28 12:41:45 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/255140528/medium.jpg,,10.4173666667,-84.12545,Heredia,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
150442442,2023-02-04,2023-02-04 12:29:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/259411154/medium.jpg,,8.1294330934,-77.7308122328,Darién,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
25250332,2019-05-08,2019-05-08 21:11:00 UTC,research,https://static.inaturalist.org/photos/39090696/medium.jpg,,9.6339389477,-82.6890092238,Limón,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
250138130,2023-10-21,2023-10-21 13:46:49 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/447292183/medium.jpeg,,10.3063583333,-84.8075222222,Puntarenas,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
281118396,2025-05-14,2025-05-14 12:40:33 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/504960924/medium.jpg,,17.1231721667,-89.0543583333,Cayo,Belize,Ramphastos sulfuratus sulfuratus,Northern Keel-billed Toucan,711942,Ramphastidae
34887108,2019-10-24,2019-10-24 14:45:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/54964108/medium.jpeg,,9.891528005,-83.6511651923,Cartago,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
293409196,2025-06-22,2025-06-22 15:15:00 UTC,research,https://static.inaturalist.org/photos/528095386/medium.jpg,,17.5280595361,-92.6351041208,Tabasco,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
116180515,2022-04-28,2022-04-28 16:13:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/196082501/medium.jpeg,,10.453911,-84.666789,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
323393444,2025-10-26,2025-10-26 19:54:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/585152668/medium.jpg,,9.9618374454,-84.3150097132,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
7264716,2016-11-03,2016-11-03 17:23:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/9388620/medium.jpeg,,17.4397904074,-92.0956721246,Chiapas,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
125731221,2022-07-06,2022-07-06 23:48:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/213242600/medium.jpg,,10.8643714558,-85.2390202503,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
215828017,2024-04-28,2024-04-28 14:03:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/381628657/medium.jpeg,,16.7980721818,-88.3854140092,Stann Creek,Belize,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
127802032,2022-07-22,2022-07-22 14:09:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/217010502/medium.jpg,,19.406967059,-96.8639453194,Veracruz,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
336645118,2026-01-29,2026-01-29 18:09:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611798038/medium.jpg,,8.99485,-79.5444866667,Panamá,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
38268650,2020-02-03,2020-02-03 15:20:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/60796015/medium.jpeg,,18.4399497922,-95.5182365723,Veracruz,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
25966154,2015-01-21,2015-01-21 16:26:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/40275121/medium.jpeg,,9.1665654993,-79.8367828906,Panamá Oeste,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
7845414,2017-09-02,2017-09-02 12:50:00 UTC,research,https://static.inaturalist.org/photos/10332994/medium.jpeg,,17.2292763846,-91.245299816,Tabasco,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
155326612,2023-04-01,2023-04-01 13:02:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/268472998/medium.jpeg,,10.4324383445,-84.004770191,Heredia,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
498355,2013-12-15,,research,https://inaturalist-open-data.s3.amazonaws.com/photos/634154/medium.jpg,,18.1421631588,-89.6607558956,Campeche,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
51829551,2019-03-22,2019-03-22 15:20:00 UTC,research,https://static.inaturalist.org/photos/82364336/medium.jpeg,,10.2839233375,-83.958020266,Heredia,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
2380679,2012-01-02,,research,https://inaturalist-open-data.s3.amazonaws.com/photos/2652615/medium.jpg,,18.7660681661,-89.3178615613,Campeche,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
146548293,2022-07-27,2022-07-27 17:17:32 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/251976800/medium.jpg,,18.3187690473,-89.6550962307,Campeche,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
100292232,2020-11-21,2020-11-21 14:22:55 UTC,research,https://static.inaturalist.org/photos/167370837/medium.jpeg,,18.8800943332,-96.9208356174,Veracruz,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
117681762,2022-05-17,2022-05-17 16:59:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198767146/medium.jpeg,,9.8917112622,-83.6517733426,Cartago,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
337010416,2026-01-20,2026-01-20 13:47:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/612542249/medium.jpg,,9.8282316667,-83.7734533333,Cartago,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
267059311,2025-03-03,2025-03-03 23:04:00 UTC,research,https://static.inaturalist.org/photos/479307599/medium.jpg,,17.0530098,-88.5654418997,Cayo,Belize,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
159078668,2023-03-25,2023-03-25 20:24:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/274837479/medium.jpeg,,14.8730160232,-87.9056850463,Cortés,Honduras,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
298273644,2025-07-14,2025-07-15 01:45:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/537250141/medium.jpg,,10.3288891024,-84.8277438059,Puntarenas,Costa Rica,Ramphastos sulfuratus brevicarinatus,,555608,Ramphastidae
