id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
304459209,2025-07-24,2025-07-24 08:05:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/548862649/medium.jpg,,38.644382492,0.0673427999,Comunidad Valenciana,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
41984699,2020-04-12,2020-04-12 08:56:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/66631910/medium.jpeg,,38.8012229072,20.7186201314,Dytiki Ellada,Greece,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
106459187,2022-01-30,2022-01-30 21:51:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/178837553/medium.png,,43.5391268768,3.9264558271,Languedoc-Roussillon,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
303170276,2011-12-26,2011-12-26 12:33:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/546411368/medium.jpg,,37.1300033154,-6.4820448389,Andalucía,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
289036195,2025-06-06,2025-06-06 06:50:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/519834058/medium.jpg,,37.1059118265,-7.6858238871,Faro,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
38566815,2020-02-08,2020-02-08 08:36:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/61313306/medium.jpg,,45.0748988054,12.2861229552,Veneto,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
153183962,2023-04-01,2023-04-01 12:02:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/264541530/medium.jpg,,44.455754,12.27572,Emilia-Romagna,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
319597756,2025-09-25,2025-09-25 16:53:00 UTC,research,https://static.inaturalist.org/photos/577734309/medium.jpg,,37.1326203536,-4.7421873784,Andalucía,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
53842660,2018-11-27,2018-11-27 11:58:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/85648964/medium.jpeg,,18.249965,74.8064916667,Maharashtra,India,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
330941965,2025-10-05,2025-10-05 14:36:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/600234636/medium.jpg,,-30.8237502867,22.3688957237,Northern Cape,South Africa,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
17502420,2018-10-14,2018-10-14 14:14:00 UTC,research,https://static.inaturalist.org/photos/26628200/medium.jpg,,38.6446370561,-9.1434091532,Setúbal,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
313320301,2025-09-12,2025-09-12 11:22:42 UTC,research,https://static.inaturalist.org/photos/565804659/medium.jpg,,42.2108611111,3.1017138889,Cataluña,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
217242679,2024-05-18,2024-05-18 18:04:00 UTC,research,https://static.inaturalist.org/photos/384297833/medium.jpg,,44.7931045332,12.3668289236,Emilia-Romagna,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
151325145,2023-03-12,2023-03-12 14:23:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/261080481/medium.jpeg,,38.7481175163,-8.9233553375,Setúbal,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
277338940,2025-05-01,2025-05-01 08:48:40 UTC,research,https://static.inaturalist.org/photos/497994292/medium.jpg,,39.8035799287,3.1028405616,Islas Baleares,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
21362387,2019-03-18,2019-03-18 11:21:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/33041839/medium.jpeg,,37.0963192839,-8.3331676544,Faro,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
274446826,2025-04-27,2025-04-27 05:52:53 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/493394958/medium.jpg,,24.836955,55.3709833333,Dubay,United Arab Emirates,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
177187459,2023-08-05,2023-08-05 15:05:52 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/308135759/medium.jpeg,,-34.1174375045,22.1204292029,Western Cape,South Africa,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
343310794,2026-01-17,2026-01-17 06:23:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/625346293/medium.jpg,,-33.1896154159,18.1200792517,Western Cape,South Africa,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
281340506,2025-05-15,2025-05-15 12:11:51 UTC,research,https://static.inaturalist.org/photos/505375591/medium.jpg,,39.79847,3.1073555,Islas Baleares,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
164894077,2023-05-29,2023-05-29 07:49:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/285362187/medium.jpeg,,43.0516084847,6.1341475942,Provence-Alpes-Côte d'Azur,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
347318038,2026-04-04,2026-04-04 17:12:42 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/633250089/medium.jpg,,44.5519034624,12.1399338762,Emilia-Romagna,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
