id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name,taxon_id,taxon_family_name
336819155,2026-01-31,2026-01-31 12:37:36 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/612154516/medium.jpg,,52.2549227979,6.1360942049,Deventer,Overijssel,Parus major,Great Tit,203153,Paridae
336940523,2026-02-01,2026-02-01 13:05:31 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/612403166/medium.jpg,,53.2956798205,5.063509047,Vlieland,Friesland,Parus major,Great Tit,203153,Paridae
336954578,2026-02-01,2026-02-01 14:17:49 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/612431352/medium.jpg,,53.0964201997,6.0702723,Smallingerland,Friesland,Parus major,Great Tit,203153,Paridae
336957791,2026-02-01,2026-02-01 15:34:47 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/612438208/medium.jpg,,51.8715150548,6.2674868166,Wisch,Gelderland,Parus major,Great Tit,203153,Paridae
337063126,2007-12-15,,research,https://inaturalist-open-data.s3.amazonaws.com/photos/612653319/medium.jpg,,51.610906,5.056488,Tilburg,Noord-Brabant,Parus major,Great Tit,203153,Paridae
337063153,2007-12-22,,research,https://inaturalist-open-data.s3.amazonaws.com/photos/612653395/medium.jpg,,51.610813,5.054128,Tilburg,Noord-Brabant,Parus major,Great Tit,203153,Paridae
337232023,2026-02-03,2026-02-03 13:38:00 UTC,research,https://static.inaturalist.org/photos/612996095/medium.jpg,,51.9428063852,5.914426553,Arnhem,Gelderland,Parus major,Great Tit,203153,Paridae
337465022,2020-06-07,2020-06-07 15:04:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/613476218/medium.jpg,,50.8165134004,6.0340599292,Onderbanken,Nordrhein-Westfalen,Parus major,Great Tit,203153,Paridae
337563771,2026-02-06,2026-02-06 13:45:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/613677600/medium.jpg,,51.7650047567,4.7792069382,Werkendam,Noord-Brabant,Parus major,Great Tit,203153,Paridae
337564783,2026-02-06,2026-02-06 14:30:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/613680106/medium.jpg,,51.7680950202,4.7558227308,Werkendam,Noord-Brabant,Parus major,Great Tit,203153,Paridae
337586490,2026-02-06,2026-02-06 14:41:59 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/613724942/medium.jpg,,52.2328776323,6.18451755,Gorssel,Gelderland,Parus major,Great Tit,203153,Paridae
337693507,2026-02-07,2026-02-07 15:23:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/613942187/medium.jpg,,52.091717825,4.4090151388,Leidschendam-Voorburg,Zuid-Holland,Parus major,Great Tit,203153,Paridae
337794625,2026-02-08,2026-02-08 10:05:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/614152365/medium.jpg,,52.4187954348,5.2300986136,Almere,Flevoland,Parus major,Great Tit,203153,Paridae
337800357,2020-03-30,2020-03-30 14:36:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/614163537/medium.jpg,,50.9147748485,6.1088733288,Onderbanken,Nordrhein-Westfalen,Parus major,Great Tit,203153,Paridae
337931157,2026-02-09,2026-02-09 10:06:04 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/614432122/medium.jpg,,52.661125,4.78318,Langedijk,Noord-Holland,Parus major,Great Tit,203153,Paridae
337955155,2026-02-02,2026-02-02 11:50:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/614481566/medium.jpg,,51.5573746,3.6987183,Noord-Beveland,Zeeland,Parus major,Great Tit,203153,Paridae
338003056,2026-02-08,2026-02-08 09:58:49 UTC,research,https://static.inaturalist.org/photos/614577348/medium.jpg,,52.4326751969,4.5736763254,Bloemendaal,Noord-Holland,Parus major,Great Tit,203153,Paridae
